iter	Passed	Remaining
3215	67070	37205
3216	67090	37184
3217	67111	37163
3218	67133	37143
3219	67154	37122
3220	67174	37101
3221	67194	37079
3222	67216	37059
3223	67238	37039
3224	67257	37017
3225	67280	36998
3226	67303	36978
3227	67323	36956
3228	67342	36935
3229	67363	36914
3230	67384	36893
3231	67403	36871
3232	67426	36851
3233	67444	36829
3234	67463	36807
3235	67483	36786
3236	67503	36764
3237	67526	36745
3238	67545	36723
3239	67565	36702
3240	67587	36682
3241	67609	36661
3242	67629	36640
3243	67653	36621
3244	67673	36600
3245	67696	36580
3246	67715	36558
3247	67735	36536
3248	67755	36515
3249	67775	36494
3250	67794	36472
3251	67812	36450
3252	67834	36429
3253	67853	36408
3254	67873	36386
3255	67892	36364
3256	67912	36343
3257	67934	36323
3258	67954	36301
3259	67976	36281
3260	67995	36260
3261	68015	36238
3262	68037	36218
3263	68057	36197
3264	68076	36175
3265	68095	36153
3266	68116	36132
3267	68136	36111
3268	68155	36089
3269	68176	36069
3270	68198	36048
3271	68218	36027
3272	68240	36007
3273	68259	35985
3274	68278	35963
3275	68299	35942
3276	68317	35920
3277	68338	35899
3278	68357	35877
3279	68378	35857
3280	68401	35837
3281	68420	35815
3282	68439	35793
3283	68460	35773
3284	68480	35751
3285	68500	35730
3286	68521	35709
3287	68544	35689
3288	68565	35669
3289	68587	35648
3290	68610	35629
3291	68634	35610
3292	68655	35589
3293	68677	35568
3294	68696	35546
3295	68718	35526
3296	68737	35504
3297	68756	35483
3298	68777	35462
3299	68797	35440
3300	68818	35420
3301	68838	35399
3302	68857	35377
3303	68877	35355
3304	68895	35333
3305	68917	35313
3306	68939	35293
3307	68960	35272
3308	68983	35252
3309	69004	35231
3310	69027	35211
3311	69045	35189
3312	69064	35168
3313	69087	35148
3314	69106	35126
3315	69127	35105
3316	69148	35085
3317	69169	35064
3318	69190	35043
3319	69211	35022
3320	69233	35002
3321	69251	34980
3322	69273	34960
3323	69296	34939
3324	69317	34919
3325	69337	34897
3326	69355	34875
3327	69375	34854
3328	69397	34834
3329	69420	34814
3330	69440	34793
3331	69459	34771
3332	69481	34751
3333	69504	34731
3334	69522	34709
3335	69544	34688
3336	69563	34667
3337	69585	34646
3338	69606	34626
3339	69629	34606
3340	69650	34585
3341	69670	34564
3342	69690	34543
3343	69711	34522
3344	69730	34500
3345	69751	34479
3346	69772	34458
3347	69793	34438
3348	69813	34416
3349	69835	34396
3350	69856	34375
3351	69874	34353
3352	69893	34331
3353	69912	34310
3354	69931	34288
3355	69953	34268
3356	69974	34247
3357	69995	34226
3358	70015	34205
3359	70034	34183
3360	70056	34163
3361	70074	34141
3362	70095	34120
3363	70117	34100
3364	70139	34079
3365	70161	34059
3366	70180	34037
3367	70200	34016
3368	70220	33995
3369	70242	33975
3370	70262	33953
3371	70281	33931
3372	70299	33909
3373	70319	33888
3374	70338	33866
3375	70359	33845
3376	70379	33824
3377	70399	33803
3378	70418	33781
3379	70439	33760
3380	70461	33740
3381	70479	33718
3382	70498	33696
3383	70517	33675
3384	70537	33653
3385	70556	33632
3386	70577	33611
3387	70595	33588
3388	70618	33569
3389	70639	33548
3390	70658	33526
3391	70678	33505
3392	70699	33484
3393	70718	33462
3394	70736	33440
3395	70759	33421
3396	70782	33401
3397	70801	33379
3398	70819	33357
3399	70841	33337
3400	70863	33316
3401	70883	33295
3402	70903	33274
3403	70926	33254
3404	70945	33232
3405	70964	33211
3406	70984	33189
3407	71003	33168
3408	71024	33147
3409	71042	33125
3410	71062	33104
3411	71084	33084
3412	71105	33063
3413	71126	33042
3414	71146	33021
3415	71166	32999
3416	71185	32978
3417	71208	32958
3418	71228	32937
3419	71248	32915
3420	71267	32894
3421	71287	32873
3422	71308	32852
3423	71328	32831
3424	71348	32809
3425	71367	32788
3426	71387	32767
3427	71411	32747
3428	71432	32726
3429	71455	32707
3430	71477	32686
3431	71496	32665
3432	71516	32644
3433	71536	32622
3434	71558	32602
3435	71578	32580
3436	71600	32560
3437	71619	32539
3438	71640	32518
3439	71662	32498
3440	71686	32478
3441	71707	32457
3442	71726	32436
3443	71747	32415
3444	71768	32394
3445	71791	32374
3446	71812	32354
3447	71831	32332
3448	71850	32310
3449	71870	32289
3450	71889	32267
3451	71908	32246
3452	71929	32225
3453	71948	32203
3454	71966	32181
3455	71987	32161
3456	72007	32139
3457	72026	32118
3458	72047	32097
3459	72068	32076
3460	72090	32056
3461	72109	32034
3462	72129	32013
3463	72149	31992
3464	72171	31971
3465	72191	31950
3466	72213	31930
3467	72232	31908
3468	72252	31887
3469	72272	31866
3470	72293	31845
3471	72312	31824
3472	72333	31803
3473	72352	31781
3474	72375	31761
3475	72397	31741
3476	72419	31721
3477	72441	31701
3478	72462	31680
3479	72486	31660
3480	72504	31638
3481	72526	31618
3482	72546	31597
3483	72570	31577
3484	72590	31556
3485	72610	31535
3486	72629	31513
3487	72649	31492
3488	72670	31471
3489	72692	31451
3490	72713	31430
3491	72732	31409
3492	72755	31389
3493	72775	31368
3494	72798	31347
3495	72821	31328
3496	72842	31307
3497	72862	31286
3498	72883	31265
3499	72901	31243
3500	72920	31221
3501	72941	31201
3502	72961	31179
3503	72980	31158
3504	73001	31137
3505	73023	31117
3506	73042	31095
3507	73061	31074
3508	73081	31052
3509	73101	31031
3510	73124	31011
3511	73142	30989
3512	73163	30968
3513	73185	30948
3514	73207	30928
3515	73226	30906
3516	73248	30886
3517	73267	30864
3518	73288	30844
3519	73307	30822
3520	73328	30801
3521	73349	30780
3522	73368	30759
3523	73387	30737
3524	73410	30717
3525	73431	30697
3526	73453	30676
3527	73472	30655
3528	73492	30634
3529	73515	30614
3530	73536	30593
3531	73555	30571
3532	73577	30551
3533	73595	30529
3534	73618	30509
3535	73642	30489
3536	73661	30468
3537	73682	30447
3538	73702	30426
3539	73721	30405
3540	73744	30385
3541	73762	30363
3542	73783	30342
3543	73803	30321
3544	73822	30299
3545	73843	30278
3546	73861	30256
3547	73883	30236
3548	73904	30215
3549	73926	30195
3550	73948	30175
3551	73971	30154
3552	73991	30133
3553	74013	30113
3554	74032	30091
3555	74053	30071
3556	74075	30050
3557	74097	30030
3558	74118	30009
3559	74137	29988
3560	74159	29967
3561	74180	29947
3562	74200	29925
3563	74221	29904
3564	74239	29883
3565	74259	29862
3566	74277	29840
3567	74296	29818
3568	74316	29797
3569	74338	29777
3570	74359	29756
3571	74379	29735
3572	74399	29714
3573	74419	29692
3574	74439	29671
3575	74458	29650
3576	74479	29629
3577	74498	29607
3578	74516	29585
3579	74534	29564
3580	74555	29543
3581	74580	29523
3582	74601	29503
3583	74621	29482
3584	74645	29462
3585	74666	29441
3586	74684	29419
3587	74704	29398
3588	74724	29377
3589	74745	29356
3590	74765	29335
3591	74786	29315
3592	74805	29293
3593	74825	29272
3594	74844	29250
3595	74866	29230
3596	74887	29209
3597	74909	29189
3598	74930	29168
3599	74950	29147
3600	74971	29126
3601	74992	29105
3602	75013	29085
3603	75034	29064
3604	75053	29042
3605	75074	29022
3606	75097	29001
3607	75118	28981
3608	75136	28959
3609	75156	28938
3610	75179	28918
3611	75199	28897
3612	75219	28876
3613	75238	28854
3614	75258	28833
3615	75281	28813
3616	75301	28792
3617	75324	28772
3618	75347	28752
3619	75368	28731
3620	75389	28711
3621	75413	28691
3622	75435	28670
3623	75457	28650
3624	75478	28629
3625	75498	28608
3626	75519	28588
3627	75540	28567
3628	75562	28546
3629	75585	28526
3630	75607	28506
3631	75631	28486
3632	75655	28467
3633	75675	28445
3634	75698	28425
3635	75720	28405
3636	75741	28384
3637	75762	28364
3638	75781	28342
3639	75802	28321
3640	75826	28302
3641	75847	28281
3642	75868	28260
3643	75889	28239
3644	75912	28219
3645	75933	28198
3646	75952	28177
3647	75973	28156
3648	75994	28136
3649	76015	28115
3650	76034	28093
3651	76054	28072
3652	76076	28052
3653	76097	28031
3654	76116	28010
3655	76136	27989
3656	76158	27968
3657	76179	27947
3658	76202	27927
3659	76223	27907
3660	76244	27886
3661	76263	27864
3662	76283	27843
3663	76303	27822
3664	76323	27801
3665	76343	27780
3666	76365	27759
3667	76387	27739
3668	76407	27718
3669	76428	27697
3670	76449	27676
3671	76469	27655
3672	76493	27635
3673	76514	27615
3674	76533	27593
3675	76553	27572
3676	76572	27550
3677	76594	27530
3678	76615	27510
3679	76639	27490
3680	76659	27469
3681	76679	27447
3682	76700	27427
3683	76719	27405
3684	76738	27384
3685	76757	27362
3686	76776	27341
3687	76796	27320
3688	76818	27299
3689	76838	27278
3690	76860	27258
3691	76882	27237
3692	76904	27217
3693	76925	27196
3694	76944	27175
3695	76964	27154
3696	76984	27132
3697	77005	27112
3698	77025	27091
3699	77043	27069
3700	77067	27049
3701	77089	27029
3702	77109	27008
3703	77130	26987
3704	77148	26965
3705	77172	26945
3706	77194	26925
3707	77215	26904
3708	77233	26882
3709	77253	26861
3710	77276	26841
3711	77295	26820
3712	77315	26798
3713	77335	26778
3714	77357	26757
3715	77377	26736
3716	77397	26715
3717	77415	26693
3718	77434	26672
3719	77453	26650
3720	77473	26629
3721	77495	26609
3722	77514	26587
3723	77536	26567
3724	77557	26546
3725	77578	26525
3726	77598	26504
3727	77619	26483
3728	77640	26462
3729	77662	26442
3730	77685	26422
3731	77705	26401
3732	77726	26380
3733	77746	26359
3734	77766	26338
3735	77789	26318
3736	77810	26297
3737	77829	26276
3738	77849	26255
3739	77870	26234
3740	77890	26213
3741	77909	26192
3742	77929	26170
3743	77952	26150
3744	77973	26130
3745	77994	26109
3746	78018	26089
3747	78038	26068
3748	78059	26047
3749	78079	26026
3750	78099	26005
3751	78121	25985
3752	78143	25964
3753	78162	25943
3754	78183	25922
3755	78206	25902
3756	78228	25881
3757	78249	25861
3758	78272	25840
3759	78293	25820
3760	78316	25799
3761	78337	25779
3762	78356	25758
3763	78377	25737
3764	78396	25715
3765	78419	25695
3766	78439	25674
3767	78461	25654
3768	78482	25633
3769	78503	25612
3770	78526	25592
3771	78545	25571
3772	78565	25549
3773	78585	25528
3774	78605	25507
3775	78631	25488
3776	78651	25467
3777	78670	25446
3778	78693	25425
3779	78713	25404
3780	78736	25384
3781	78756	25363
3782	78774	25342
3783	78794	25320
3784	78814	25299
3785	78833	25278
3786	78852	25257
3787	78872	25235
3788	78893	25215
3789	78915	25194
3790	78938	25174
3791	78958	25153
3792	78980	25132
3793	78999	25111
3794	79020	25090
3795	79040	25069
3796	79060	25048
3797	79080	25027
3798	79102	25007
3799	79125	24986
3800	79146	24966
3801	79168	24945
3802	79189	24924
3803	79208	24903
3804	79228	24882
3805	79248	24861
3806	79272	24841
3807	79290	24819
3808	79310	24798
3809	79330	24777
3810	79352	24757
3811	79373	24736
3812	79392	24715
3813	79412	24694
3814	79434	24673
3815	79455	24652
3816	79477	24632
3817	79499	24611
3818	79517	24590
3819	79541	24570
3820	79561	24549
3821	79580	24528
3822	79599	24506
3823	79624	24486
3824	79645	24466
3825	79668	24446
3826	79688	24425
3827	79711	24404
3828	79732	24384
3829	79754	24363
3830	79774	24342
3831	79796	24322
3832	79816	24301
3833	79838	24280
3834	79858	24259
3835	79877	24238
3836	79900	24217
3837	79923	24197
3838	79942	24176
3839	79964	24155
3840	79985	24135
3841	80003	24113
3842	80025	24093
3843	80046	24072
3844	80066	24051
3845	80089	24030
3846	80108	24009
3847	80130	23989
3848	80150	23968
3849	80173	23947
3850	80193	23927
3851	80217	23906
3852	80241	23887
3853	80260	23865
3854	80282	23845
3855	80301	23823
3856	80322	23803
3857	80342	23782
3858	80361	23760
3859	80382	23739
3860	80403	23719
3861	80422	23697
3862	80442	23676
3863	80464	23656
3864	80484	23635
3865	80506	23614
3866	80527	23593
3867	80549	23573
3868	80570	23552
3869	80589	23531
3870	80613	23511
3871	80637	23491
3872	80660	23471
3873	80681	23450
3874	80702	23429
3875	80723	23408
3876	80744	23388
3877	80765	23367
3878	80785	23346
3879	80805	23325
3880	80826	23304
3881	80845	23283
3882	80867	23262
3883	80886	23241
3884	80906	23220
3885	80928	23199
3886	80949	23179
3887	80972	23158
3888	80991	23137
3889	81012	23116
3890	81033	23095
3891	81054	23075
3892	81073	23053
3893	81094	23032
3894	81117	23012
3895	81136	22991
3896	81157	22970
3897	81178	22949
3898	81198	22928
3899	81220	22908
3900	81241	22887
3901	81261	22866
3902	81282	22845
3903	81302	22824
3904	81322	22803
3905	81344	22783
3906	81364	22761
3907	81386	22741
3908	81405	22720
3909	81425	22699
3910	81449	22679
3911	81469	22658
3912	81489	22637
3913	81510	22616
3914	81528	22594
3915	81548	22573
3916	81568	22552
3917	81589	22531
3918	81614	22512
3919	81633	22490
3920	81653	22469
3921	81677	22449
3922	81696	22428
3923	81719	22408
3924	81738	22387
3925	81758	22365
3926	81779	22345
3927	81799	22324
3928	81819	22303
3929	81838	22281
3930	81862	22261
3931	81880	22240
3932	81903	22219
3933	81922	22198
3934	81942	22177
3935	81963	22156
3936	81985	22136
3937	82007	22115
3938	82030	22095
3939	82049	22074
3940	82070	22053
3941	82090	22032
3942	82113	22012
3943	82132	21990
3944	82154	21970
3945	82173	21949
3946	82192	21927
3947	82214	21907
3948	82234	21886
3949	82256	21865
3950	82278	21845
3951	82300	21824
3952	82322	21803
3953	82342	21783
3954	82363	21762
3955	82385	21741
3956	82404	21720
3957	82425	21699
3958	82444	21678
3959	82462	21656
3960	82485	21636
3961	82505	21615
3962	82524	21594
3963	82545	21573
3964	82566	21552
3965	82586	21531
3966	82608	21511
3967	82630	21490
3968	82651	21469
3969	82672	21449
3970	82691	21427
3971	82711	21406
3972	82732	21385
3973	82752	21364
3974	82772	21343
3975	82794	21323
3976	82814	21302
3977	82836	21281
3978	82857	21261
3979	82877	21240
3980	82899	21219
3981	82918	21198
3982	82942	21178
3983	82962	21157
3984	82983	21136
3985	83004	21115
3986	83024	21094
3987	83045	21073
3988	83068	21053
3989	83091	21033
3990	83112	21012
3991	83133	20991
3992	83153	20970
3993	83173	20949
3994	83194	20928
3995	83215	20907
3996	83235	20886
3997	83255	20865
3998	83278	20845
3999	83297	20824
4000	83319	20803
4001	83337	20782
4002	83357	20761
4003	83379	20740
4004	83400	20719
4005	83423	20699
4006	83445	20679
4007	83464	20657
4008	83486	20637
4009	83506	20616
4010	83526	20595
4011	83545	20574
4012	83566	20553
4013	83588	20532
4014	83607	20511
4015	83628	20490
4016	83649	20469
4017	83670	20449
4018	83691	20428
4019	83711	20407
4020	83732	20386
4021	83753	20365
4022	83776	20345
4023	83798	20324
4024	83820	20304
4025	83839	20283
4026	83858	20261
4027	83877	20240
4028	83898	20219
4029	83916	20198
4030	83937	20177
4031	83959	20157
4032	83983	20136
4033	84004	20116
4034	84024	20095
4035	84046	20074
4036	84066	20053
4037	84085	20032
4038	84104	20010
4039	84123	19989
4040	84143	19968
4041	84162	19947
4042	84181	19926
4043	84202	19905
4044	84222	19884
4045	84244	19863
4046	84265	19843
4047	84288	19822
4048	84307	19801
4049	84329	19781
4050	84351	19760
4051	84371	19739
4052	84390	19718
4053	84411	19697
4054	84430	19676
4055	84451	19655
4056	84471	19634
4057	84490	19613
4058	84510	19592
4059	84529	19570
4060	84550	19550
4061	84571	19529
4062	84590	19508
4063	84610	19487
4064	84634	19466
4065	84654	19446
4066	84677	19425
4067	84697	19404
4068	84719	19384
4069	84737	19362
4070	84757	19341
4071	84778	19320
4072	84799	19300
4073	84821	19279
4074	84841	19258
4075	84861	19237
4076	84881	19216
4077	84903	19195
4078	84922	19174
4079	84943	19154
4080	84965	19133
4081	84987	19112
4082	85008	19091
4083	85028	19070
4084	85050	19050
4085	85070	19029
4086	85090	19008
4087	85111	18987
4088	85132	18966
4089	85152	18945
4090	85172	18924
4091	85195	18904
4092	85214	18883
4093	85234	18862
4094	85256	18841
4095	85279	18821
4096	85300	18800
4097	85321	18779
4098	85339	18758
4099	85360	18737
4100	85381	18716
4101	85402	18696
4102	85425	18675
4103	85448	18655
4104	85469	18634
4105	85489	18613
4106	85509	18592
4107	85531	18571
4108	85552	18551
4109	85574	18530
4110	85598	18510
4111	85617	18489
4112	85637	18468
4113	85660	18448
4114	85683	18427
4115	85705	18407
4116	85725	18386
4117	85747	18365
4118	85766	18344
4119	85787	18323
4120	85810	18303
4121	85828	18281
4122	85851	18261
4123	85871	18240
4124	85892	18219
4125	85911	18198
4126	85930	18177
4127	85953	18156
4128	85971	18135
4129	85991	18114
4130	86012	18093
4131	86032	18072
4132	86054	18052
4133	86074	18031
4134	86095	18010
4135	86116	17989
4136	86134	17968
4137	86156	17947
4138	86176	17926
4139	86198	17905
4140	86219	17885
4141	86239	17864
4142	86262	17843
4143	86283	17823
4144	86304	17802
4145	86326	17781
4146	86344	17760
4147	86366	17739
4148	86386	17718
4149	86407	17697
4150	86429	17677
4151	86451	17656
4152	86470	17635
4153	86491	17614
4154	86510	17593
4155	86532	17573
4156	86555	17552
4157	86574	17531
4158	86594	17510
4159	86615	17489
4160	86640	17469
4161	86658	17448
4162	86677	17427
4163	86696	17405
4164	86716	17385
4165	86738	17364
4166	86757	17343
4167	86779	17322
4168	86802	17302
4169	86822	17281
4170	86844	17260
4171	86867	17240
4172	86888	17219
4173	86907	17198
4174	86927	17177
4175	86946	17156
4176	86966	17135
4177	86986	17114
4178	87007	17093
4179	87027	17072
4180	87050	17052
4181	87072	17031
4182	87091	17010
4183	87113	16989
4184	87133	16968
4185	87156	16948
4186	87174	16926
4187	87193	16905
4188	87216	16885
4189	87238	16864
4190	87260	16844
4191	87278	16822
4192	87300	16802
4193	87322	16781
4194	87342	16760
4195	87367	16740
4196	87389	16719
4197	87409	16699
4198	87429	16677
4199	87447	16656
4200	87470	16636
4201	87491	16615
4202	87511	16594
4203	87532	16573
4204	87552	16552
4205	87573	16531
4206	87595	16511
4207	87617	16490
4208	87636	16469
4209	87655	16448
4210	87677	16427
4211	87696	16406
4212	87715	16385
4213	87737	16364
4214	87756	16343
4215	87778	16323
4216	87800	16302
4217	87822	16281
4218	87842	16260
4219	87863	16240
4220	87884	16219
4221	87903	16198
4222	87923	16177
4223	87942	16156
4224	87961	16134
4225	87984	16114
4226	88003	16093
4227	88023	16072
4228	88042	16051
4229	88062	16030
4230	88083	16009
4231	88103	15988
4232	88123	15967
4233	88146	15947
4234	88167	15926
4235	88189	15905
4236	88209	15884
4237	88229	15863
4238	88249	15842
4239	88270	15822
4240	88294	15801
4241	88312	15780
4242	88334	15759
4243	88352	15738
4244	88373	15717
4245	88393	15696
4246	88412	15675
4247	88432	15654
4248	88454	15634
4249	88472	15612
4250	88492	15591
4251	88513	15570
4252	88534	15550
4253	88553	15529
4254	88574	15508
4255	88596	15487
4256	88617	15466
4257	88638	15446
4258	88656	15424
4259	88675	15403
4260	88697	15383
4261	88717	15362
4262	88736	15341
4263	88757	15320
4264	88777	15299
4265	88798	15278
4266	88820	15257
4267	88841	15237
4268	88861	15216
4269	88881	15195
4270	88905	15174
4271	88926	15154
4272	88948	15133
4273	88970	15112
4274	88990	15092
4275	89012	15071
4276	89032	15050
4277	89053	15029
4278	89075	15009
4279	89099	14988
4280	89120	14967
4281	89140	14946
4282	89161	14926
4283	89184	14905
4284	89204	14884
4285	89225	14863
4286	89243	14842
4287	89265	14822
4288	89285	14801
4289	89305	14780
4290	89327	14759
4291	89350	14739
4292	89370	14718
4293	89394	14697
4294	89414	14676
4295	89433	14655
4296	89453	14634
4297	89474	14614
4298	89494	14593
4299	89513	14571
4300	89534	14551
4301	89554	14530
4302	89576	14509
4303	89597	14488
4304	89616	14467
4305	89637	14446
4306	89659	14426
4307	89680	14405
4308	89699	14384
4309	89722	14363
4310	89744	14343
4311	89762	14322
4312	89787	14301
4313	89806	14280
4314	89828	14260
4315	89852	14239
4316	89874	14219
4317	89894	14198
4318	89917	14177
4319	89940	14157
4320	89960	14136
4321	89979	14115
4322	90001	14094
4323	90021	14073
4324	90040	14052
4325	90060	14031
4326	90080	14010
4327	90099	13989
4328	90120	13968
4329	90143	13948
4330	90167	13927
4331	90186	13906
4332	90205	13885
4333	90226	13864
4334	90248	13844
4335	90269	13823
4336	90290	13802
4337	90312	13782
4338	90331	13760
4339	90351	13740
4340	90373	13719
4341	90393	13698
4342	90413	13677
4343	90435	13656
4344	90457	13636
4345	90480	13615
4346	90500	13594
4347	90521	13574
4348	90542	13553
4349	90563	13532
4350	90584	13511
4351	90606	13491
4352	90626	13470
4353	90648	13449
4354	90669	13428
4355	90693	13408
4356	90713	13387
4357	90734	13366
4358	90755	13345
4359	90777	13325
4360	90797	13304
4361	90816	13283
4362	90840	13262
4363	90860	13241
4364	90880	13220
4365	90902	13200
4366	90921	13179
4367	90942	13158
4368	90962	13137
4369	90983	13116
4370	91003	13095
4371	91025	13075
4372	91046	13054
4373	91069	13033
4374	91088	13012
4375	91111	12992
4376	91129	12970
4377	91150	12950
4378	91170	12929
4379	91189	12908
4380	91210	12887
4381	91232	12866
4382	91254	12846
4383	91274	12825
4384	91295	12804
4385	91315	12783
4386	91334	12762
4387	91352	12741
4388	91374	12720
4389	91393	12699
4390	91415	12678
4391	91435	12657
4392	91454	12636
4393	91477	12616
4394	91497	12595
4395	91518	12574
4396	91539	12553
4397	91558	12532
4398	91581	12511
4399	91603	12491
4400	91622	12470
4401	91641	12449
4402	91661	12428
4403	91683	12407
4404	91703	12386
4405	91723	12365
4406	91742	12344
4407	91762	12323
4408	91786	12303
4409	91806	12282
4410	91829	12261
4411	91850	12241
4412	91870	12220
4413	91892	12199
4414	91914	12178
4415	91934	12157
4416	91954	12137
4417	91976	12116
4418	91997	12095
4419	92019	12074
4420	92040	12054
4421	92059	12033
4422	92081	12012
4423	92101	11991
4424	92121	11970
4425	92143	11949
4426	92161	11928
4427	92184	11908
4428	92206	11887
4429	92227	11866
4430	92247	11845
4431	92266	11824
4432	92288	11804
4433	92308	11783
4434	92329	11762
4435	92352	11741
4436	92373	11721
4437	92394	11700
4438	92414	11679
4439	92435	11658
4440	92456	11637
4441	92476	11616
4442	92497	11596
4443	92517	11575
4444	92538	11554
4445	92561	11533
4446	92580	11512
4447	92602	11491
4448	92620	11470
4449	92642	11450
4450	92663	11429
4451	92684	11408
4452	92705	11387
4453	92723	11366
4454	92745	11346
4455	92769	11325
4456	92788	11304
4457	92809	11283
4458	92828	11262
4459	92850	11241
4460	92872	11221
4461	92895	11200
4462	92916	11179
4463	92936	11159
4464	92955	11137
4465	92976	11117
4466	93000	11096
4467	93020	11075
4468	93042	11055
4469	93064	11034
4470	93086	11013
4471	93107	10992
4472	93130	10972
4473	93151	10951
4474	93173	10930
4475	93193	10910
4476	93214	10889
4477	93237	10868
4478	93256	10847
4479	93277	10826
4480	93299	10806
4481	93321	10785
4482	93342	10764
4483	93361	10743
4484	93383	10722
4485	93404	10702
4486	93424	10681
4487	93444	10660
4488	93465	10639
4489	93486	10618
4490	93508	10598
4491	93527	10577
4492	93546	10556
4493	93567	10535
4494	93589	10514
4495	93613	10494
4496	93632	10473
4497	93651	10451
4498	93674	10431
4499	93696	10410
4500	93718	10389
4501	93740	10369
4502	93763	10348
4503	93781	10327
4504	93803	10306
4505	93826	10286
4506	93848	10265
4507	93870	10244
4508	93892	10224
4509	93913	10203
4510	93936	10182
4511	93957	10162
4512	93977	10141
4513	94000	10120
4514	94020	10099
4515	94041	10078
4516	94063	10058
4517	94083	10037
4518	94104	10016
4519	94124	9995
4520	94147	9974
4521	94167	9953
4522	94186	9932
4523	94206	9912
4524	94228	9891
4525	94251	9870
4526	94269	9849
4527	94293	9829
4528	94314	9808
4529	94334	9787
4530	94354	9766
4531	94375	9745
4532	94398	9725
4533	94420	9704
4534	94439	9683
4535	94460	9662
4536	94481	9641
4537	94501	9620
4538	94522	9600
4539	94542	9579
4540	94563	9558
4541	94585	9537
4542	94606	9516
4543	94626	9495
4544	94645	9475
4545	94667	9454
4546	94686	9433
4547	94708	9412
4548	94727	9391
4549	94748	9370
4550	94770	9349
4551	94791	9329
4552	94812	9308
4553	94831	9287
4554	94849	9266
4555	94868	9245
4556	94889	9224
4557	94911	9203
4558	94932	9182
4559	94953	9162
4560	94974	9141
4561	94994	9120
4562	95015	9099
4563	95037	9078
4564	95058	9058
4565	95078	9037
4566	95099	9016
4567	95118	8995
4568	95137	8974
4569	95157	8953
4570	95176	8932
4571	95196	8911
4572	95216	8890
4573	95235	8869
4574	95257	8849
4575	95278	8828
4576	95297	8807
4577	95319	8786
4578	95338	8765
4579	95361	8744
4580	95383	8724
4581	95404	8703
4582	95425	8682
4583	95445	8661
4584	95465	8640
4585	95484	8619
4586	95504	8598
4587	95524	8578
4588	95546	8557
4589	95567	8536
4590	95593	8516
4591	95612	8495
4592	95632	8474
4593	95653	8453
4594	95673	8432
4595	95693	8411
4596	95711	8390
4597	95732	8369
4598	95754	8349
4599	95777	8328
4600	95797	8307
4601	95815	8286
4602	95836	8265
4603	95858	8245
4604	95878	8224
4605	95898	8203
4606	95921	8182
4607	95944	8161
4608	95965	8141
4609	95985	8120
4610	96006	8099
4611	96026	8078
4612	96045	8057
4613	96065	8036
4614	96084	8015
4615	96105	7994
4616	96125	7973
4617	96145	7953
4618	96165	7932
4619	96188	7911
4620	96209	7890
4621	96230	7870
4622	96251	7849
4623	96271	7828
4624	96290	7807
4625	96311	7786
4626	96330	7765
4627	96354	7744
4628	96373	7724
4629	96395	7703
4630	96419	7682
4631	96440	7661
4632	96462	7641
4633	96482	7620
4634	96503	7599
4635	96525	7578
4636	96546	7557
4637	96565	7537
4638	96590	7516
4639	96609	7495
4640	96631	7474
4641	96651	7453
4642	96673	7433
4643	96695	7412
4644	96714	7391
4645	96735	7370
4646	96757	7349
4647	96777	7329
4648	96798	7308
4649	96820	7287
4650	96844	7266
4651	96862	7245
4652	96884	7225
4653	96906	7204
4654	96925	7183
4655	96947	7162
4656	96965	7141
4657	96986	7120
4658	97009	7100
4659	97028	7079
4660	97049	7058
4661	97071	7037
4662	97091	7016
4663	97114	6996
4664	97136	6975
4665	97159	6954
4666	97181	6934
4667	97202	6913
4668	97224	6892
4669	97247	6871
4670	97270	6851
4671	97291	6830
4672	97310	6809
4673	97332	6788
4674	97352	6767
4675	97371	6746
4676	97391	6726
4677	97410	6705
4678	97430	6684
4679	97452	6663
4680	97472	6642
4681	97493	6621
4682	97514	6600
4683	97534	6580
4684	97556	6559
4685	97579	6538
4686	97600	6517
4687	97620	6496
4688	97640	6476
4689	97661	6455
4690	97685	6434
4691	97705	6413
4692	97725	6392
4693	97745	6371
4694	97764	6351
4695	97786	6330
4696	97806	6309
4697	97827	6288
4698	97849	6267
4699	97868	6246
4700	97887	6225
4701	97906	6205
4702	97929	6184
4703	97951	6163
4704	97970	6142
4705	97993	6121
4706	98011	6100
4707	98031	6080
4708	98052	6059
4709	98073	6038
4710	98094	6017
4711	98114	5996
4712	98136	5976
4713	98157	5955
4714	98177	5934
4715	98199	5913
4716	98218	5892
4717	98239	5871
4718	98260	5851
4719	98281	5830
4720	98303	5809
4721	98322	5788
4722	98341	5767
4723	98363	5746
4724	98383	5726
4725	98404	5705
4726	98426	5684
4727	98447	5663
4728	98469	5642
4729	98488	5621
4730	98509	5601
4731	98528	5580
4732	98549	5559
4733	98570	5538
4734	98591	5517
4735	98611	5496
4736	98633	5476
4737	98653	5455
4738	98676	5434
4739	98696	5413
4740	98717	5392
4741	98739	5372
4742	98758	5351
4743	98780	5330
4744	98802	5309
4745	98821	5288
4746	98843	5268
4747	98863	5247
4748	98885	5226
4749	98908	5205
4750	98930	5184
4751	98952	5164
4752	98973	5143
4753	98996	5122
4754	99018	5101
4755	99042	5081
4756	99062	5060
4757	99083	5039
4758	99103	5018
4759	99123	4997
4760	99145	4977
4761	99169	4956
4762	99189	4935
4763	99209	4914
4764	99231	4893
4765	99254	4873
4766	99276	4852
4767	99298	4831
4768	99318	4810
